time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
347340.0000000000 -1132915.6614794296 6092523.8681063214 1504631.1270739352 2.8975541728 20.0902350297 1.5717462455 8.6584052970 -1.1232992973 0.1284301064 -0.8374731015 3.1389172601 -1.6432907280 -1.0703693700 -0.2764510174 -1.3708592762 0.0000000000 -3.0303954412 -3.4293981498 0.0000000000 0.0000000000 
347370.0000000000 -1132916.3864651665 6092529.3188869571 1504633.2204990652 2.2425311401 15.0862724694 0.4335107949 0.0000000000 -0.5661439419 0.0000000000 0.0000000000 1.0661456801 0.5257911127 -0.2498281660 -0.4303755114 1.1613994390 0.0000000000 -1.6351872686 -0.0893823468 0.0000000000 0.0000000000 
347400.0000000000 -1132915.3775590004 6092529.6563051883 1504632.6805746392 2.8087256361 18.4753069066 0.1921380883 0.0000000000 -0.7289262041 -0.4839011776 0.2634887723 0.2780727523 0.6302841942 0.1098706356 0.8777091621 1.4168558168 0.0000000000 -2.1184580184 -0.3122404714 0.0000000000 0.0000000000 
347430.0000000000 -1132915.3974859400 6092529.7948353169 1504631.6975643605 2.3776482334 18.4753069066 -0.5630247437 0.0000000000 -1.0385025821 0.0342051465 0.3130037206 1.0712554736 1.0674870789 -0.0716098485 -0.0261525343 0.2806740976 0.0000000000 -0.7807924071 -0.0502917378 0.0000000000 0.0000000000 
347460.0000000000 -1132914.3160931717 6092530.5646859370 1504632.9201863923 2.0643711111 18.4753069066 0.6825705000 0.0000000000 -0.2630405280 -0.2684024499 -0.1048285174 0.1621685244 -0.0446582032 0.3909927855 -0.0171185545 0.2635799308 0.0000000000 -0.9281535372 0.1678930137 0.0000000000 0.0000000000 
347490.0000000000 -1132915.7508218943 6092530.1052040970 1504633.8599399521 3.6969374800 18.4753069066 -0.1141078831 0.0000000000 0.6432930450 1.0582343495 -1.3032504081 0.4713269875 0.4041093745 0.2838098556 0.0870461663 1.3562877041 0.0000000000 -2.0263635186 -0.7472230354 0.0000000000 0.0000000000 
347520.0000000000 -1132915.0474922194 6092527.2087091934 1504632.5011477524 2.5119642104 18.4753069066 -1.0554879039 0.0000000000 0.3605150062 1.7458291234 -1.8705075674 0.9481465461 0.2350474154 0.4848043930 0.0666579503 0.8604173249 0.0000000000 -1.3377962524 -0.2274644505 0.0000000000 0.0000000000 
347550.0000000000 -1132915.0405269393 6092530.4276027009 1504633.2037211303 2.6059595446 18.4753069066 0.7326139682 0.0000000000 -0.8153571249 -0.2500619176 -0.1197045958 0.5574761829 0.6324113069 0.5815896683 0.3213513304 0.8217556010 0.0000000000 -2.3551951209 0.0489351281 0.0000000000 0.0000000000 
347580.0000000000 -1132915.1071202552 6092530.3626672858 1504632.7100654286 2.5304367633 18.4753069066 0.8599659889 0.0000000000 0.4934657759 1.3185761283 -1.3295769132 -0.0932106468 0.3392859597 0.2672960654 -0.0881512270 0.3099509008 0.0000000000 -2.1962675765 0.1071545314 0.0000000000 0.0000000000 
347610.0000000000 -1132914.2381656808 6092528.5983130373 1504632.9031410995 2.3406709889 18.4753069066 -0.0005944569 0.0000000000 0.0312568050 1.0884531940 -1.0798638352 -0.5723223679 0.1484215370 0.3059076252 1.2437164861 0.5734563705 0.0000000000 -2.0807146342 0.2945952963 0.0000000000 0.0000000000 
